flow_id,src_local_id,src_name,src_anchor_sat,src_latitude,src_longitude,dst_local_id,dst_name,dst_anchor_sat,dst_latitude,dst_longitude,distance_km,size_byte,start_time_ns
13161,110,SatAnchor-0110-base,110,50.456626,-69.993415,71,SatAnchor-0071-base,71,-12.003409,70.806399,14456.803,10000000,0
13162,110,SatAnchor-0110-base,110,50.456626,-69.993415,72,SatAnchor-0072-base,72,-0.079355,115.972692,14384.920,10000000,0
13163,110,SatAnchor-0110-base,110,50.456626,-69.993415,73,SatAnchor-0073-base,73,23.46706,135.141604,11431.291,10000000,0
13164,110,SatAnchor-0110-base,110,50.456626,-69.993415,74,SatAnchor-0074-base,74,43.720669,162.180711,8392.514,10000000,0
13165,110,SatAnchor-0110-base,110,50.456626,-69.993415,75,SatAnchor-0075-base,75,52.980825,-153.967449,5449.492,10000000,0
13166,110,SatAnchor-0110-base,110,50.456626,-69.993415,76,SatAnchor-0076-base,76,43.720656,-110.115634,3088.004,10000000,0
13167,110,SatAnchor-0110-base,110,50.456626,-69.993415,77,SatAnchor-0077-base,77,23.467053,-83.076533,3207.392,10000000,0
13168,110,SatAnchor-0110-base,110,50.456626,-69.993415,78,SatAnchor-0078-base,78,-0.079359,-63.907628,5648.899,10000000,0
13169,110,SatAnchor-0110-base,110,50.456626,-69.993415,79,SatAnchor-0079-base,79,-23.596866,-44.735116,8601.153,10000000,0
13170,110,SatAnchor-0110-base,110,50.456626,-69.993415,80,SatAnchor-0080-base,80,-43.775567,-17.704655,11632.576,10000000,0
13171,110,SatAnchor-0110-base,110,50.456626,-69.993415,81,SatAnchor-0081-base,81,-52.980825,26.032511,14565.593,10000000,0
13172,110,SatAnchor-0110-base,110,50.456626,-69.993415,82,SatAnchor-0082-base,82,-43.775577,69.769693,16921.859,10000000,0
13173,110,SatAnchor-0110-base,110,50.456626,-69.993415,83,SatAnchor-0083-base,83,-23.596885,96.800159,16817.686,10000000,0
13174,110,SatAnchor-0110-base,110,50.456626,-69.993415,84,SatAnchor-0084-base,84,11.852077,161.137891,11503.335,10000000,0
13175,110,SatAnchor-0110-base,110,50.456626,-69.993415,85,SatAnchor-0085-base,85,34.327797,-176.974436,8190.769,10000000,0
13176,110,SatAnchor-0110-base,110,50.456626,-69.993415,86,SatAnchor-0086-base,86,50.456626,-141.993417,4887.273,10000000,0
13177,110,SatAnchor-0110-base,110,50.456626,-69.993415,87,SatAnchor-0087-base,87,50.456619,-93.94152,1687.992,10000000,0
13178,110,SatAnchor-0110-base,110,50.456626,-69.993415,88,SatAnchor-0088-base,88,34.327783,-58.960508,2004.284,10000000,0
13179,110,SatAnchor-0110-base,110,50.456626,-69.993415,89,SatAnchor-0089-base,89,11.852076,-37.072863,5231.212,10000000,0
13180,110,SatAnchor-0110-base,110,50.456626,-69.993415,90,SatAnchor-0090-base,90,-12.003416,-18.741351,8532.927,10000000,0
13181,110,SatAnchor-0110-base,110,50.456626,-69.993415,91,SatAnchor-0091-base,91,-34.423908,3.149752,11839.811,10000000,0
13182,110,SatAnchor-0110-base,110,50.456626,-69.993415,92,SatAnchor-0092-base,92,-50.473315,38.082983,15133.439,10000000,0
13183,110,SatAnchor-0110-base,110,50.456626,-69.993415,93,SatAnchor-0093-base,93,-50.473322,85.982021,18322.053,10000000,0
13184,110,SatAnchor-0110-base,110,50.456626,-69.993415,94,SatAnchor-0094-base,94,-34.423925,120.915249,18025.114,10000000,0
13185,110,SatAnchor-0110-base,110,50.456626,-69.993415,95,SatAnchor-0095-base,95,-12.003409,142.806387,14804.913,10000000,0
13186,110,SatAnchor-0110-base,110,50.456626,-69.993415,96,SatAnchor-0096-base,96,-0.079355,-172.027316,10862.585,10000000,0
13187,110,SatAnchor-0110-base,110,50.456626,-69.993415,97,SatAnchor-0097-base,97,23.46706,-152.858404,7526.743,10000000,0
13188,110,SatAnchor-0110-base,110,50.456626,-69.993415,98,SatAnchor-0098-base,98,43.720669,-125.819284,4189.917,10000000,0
13189,110,SatAnchor-0110-base,110,50.456626,-69.993415,99,SatAnchor-0099-base,99,52.980825,-81.967447,870.066,10000000,0
13190,110,SatAnchor-0110-base,110,50.456626,-69.993415,100,SatAnchor-0100-base,100,43.720656,-38.115628,2504.886,10000000,0
13191,110,SatAnchor-0110-base,110,50.456626,-69.993415,101,SatAnchor-0101-base,101,23.467053,-11.076534,5839.065,10000000,0
13192,110,SatAnchor-0110-base,110,50.456626,-69.993415,102,SatAnchor-0102-base,102,-0.079359,8.092374,9174.593,10000000,0
13193,110,SatAnchor-0110-base,110,50.456626,-69.993415,103,SatAnchor-0103-base,103,-23.596866,27.264886,12507.471,10000000,0
13194,110,SatAnchor-0110-base,110,50.456626,-69.993415,104,SatAnchor-0104-base,104,-43.775567,54.295346,15836.201,10000000,0
13195,110,SatAnchor-0110-base,110,50.456626,-69.993415,105,SatAnchor-0105-base,105,-52.980825,98.03251,19145.018,10000000,0
13196,110,SatAnchor-0110-base,110,50.456626,-69.993415,106,SatAnchor-0106-base,106,-43.775577,141.769688,17521.212,10000000,0
13197,110,SatAnchor-0110-base,110,50.456626,-69.993415,107,SatAnchor-0107-base,107,-23.596885,168.800161,14195.148,10000000,0
13198,110,SatAnchor-0110-base,110,50.456626,-69.993415,108,SatAnchor-0108-base,108,11.852077,-126.862103,6679.512,10000000,0
13199,110,SatAnchor-0110-base,110,50.456626,-69.993415,109,SatAnchor-0109-base,109,34.327797,-104.974441,3340.569,10000000,0
13200,110,SatAnchor-0110-base,110,50.456626,-69.993415,111,SatAnchor-0111-base,111,50.456619,-21.941518,3341.101,10000000,0
13201,110,SatAnchor-0110-base,110,50.456626,-69.993415,112,SatAnchor-0112-base,112,34.327783,13.039492,6681.669,10000000,0
13202,110,SatAnchor-0110-base,110,50.456626,-69.993415,113,SatAnchor-0113-base,113,11.852076,34.927139,10020.610,10000000,0
13203,110,SatAnchor-0110-base,110,50.456626,-69.993415,114,SatAnchor-0114-base,114,-12.003416,53.258653,13356.924,10000000,0
13204,110,SatAnchor-0110-base,110,50.456626,-69.993415,115,SatAnchor-0115-base,115,-34.423908,75.149751,16690.142,10000000,0
13205,110,SatAnchor-0110-base,110,50.456626,-69.993415,116,SatAnchor-0116-base,116,-50.473315,110.082985,20009.370,10000000,0
13206,110,SatAnchor-0110-base,110,50.456626,-69.993415,117,SatAnchor-0117-base,117,-50.473322,157.982016,16679.708,10000000,0
13207,110,SatAnchor-0110-base,110,50.456626,-69.993415,118,SatAnchor-0118-base,118,-34.423925,-167.084746,13349.047,10000000,0
13208,110,SatAnchor-0110-base,110,50.456626,-69.993415,119,SatAnchor-0119-base,119,-12.003409,-145.193607,10015.824,10000000,0
13209,111,SatAnchor-0111-base,111,50.456619,-21.941518,0,SatAnchor-0000-base,0,-0.079355,-100.027314,9174.593,10000000,0
13210,111,SatAnchor-0111-base,111,50.456619,-21.941518,1,SatAnchor-0001-base,1,23.46706,-80.858409,5839.065,10000000,0
13211,111,SatAnchor-0111-base,111,50.456619,-21.941518,2,SatAnchor-0002-base,2,43.720669,-53.819288,2504.884,10000000,0
13212,111,SatAnchor-0111-base,111,50.456619,-21.941518,3,SatAnchor-0003-base,3,52.980825,-9.967454,870.068,10000000,0
13213,111,SatAnchor-0111-base,111,50.456619,-21.941518,4,SatAnchor-0004-base,4,43.720656,33.884364,4189.919,10000000,0
13214,111,SatAnchor-0111-base,111,50.456619,-21.941518,5,SatAnchor-0005-base,5,23.467053,60.923457,7526.743,10000000,0
13215,111,SatAnchor-0111-base,111,50.456619,-21.941518,6,SatAnchor-0006-base,6,-0.079359,80.092369,10862.585,10000000,0
13216,111,SatAnchor-0111-base,111,50.456619,-21.941518,7,SatAnchor-0007-base,7,-23.596866,99.264874,14195.144,10000000,0
13217,111,SatAnchor-0111-base,111,50.456619,-21.941518,8,SatAnchor-0008-base,8,-43.775567,126.295334,17521.208,10000000,0
13218,111,SatAnchor-0111-base,111,50.456619,-21.941518,9,SatAnchor-0009-base,9,-52.980825,170.032505,19145.021,10000000,0
13219,111,SatAnchor-0111-base,111,50.456619,-21.941518,10,SatAnchor-0010-base,10,-43.775577,-146.23032,15836.204,10000000,0
13220,111,SatAnchor-0111-base,111,50.456619,-21.941518,11,SatAnchor-0011-base,11,-23.596885,-119.199847,12507.474,10000000,0
13221,111,SatAnchor-0111-base,111,50.456619,-21.941518,12,SatAnchor-0012-base,12,11.852077,-54.862098,5231.213,10000000,0
13222,111,SatAnchor-0111-base,111,50.456619,-21.941518,13,SatAnchor-0013-base,13,34.327797,-32.974436,2004.282,10000000,0
13223,111,SatAnchor-0111-base,111,50.456619,-21.941518,14,SatAnchor-0014-base,14,50.456626,2.00659,1687.992,10000000,0
13224,111,SatAnchor-0111-base,111,50.456619,-21.941518,15,SatAnchor-0015-base,15,50.456619,50.058487,4887.274,10000000,0
13225,111,SatAnchor-0111-base,111,50.456619,-21.941518,16,SatAnchor-0016-base,16,34.327783,85.039496,8190.771,10000000,0
13226,111,SatAnchor-0111-base,111,50.456619,-21.941518,17,SatAnchor-0017-base,17,11.852076,106.927144,11503.334,10000000,0
13227,111,SatAnchor-0111-base,111,50.456619,-21.941518,18,SatAnchor-0018-base,18,-12.003416,125.258662,14804.913,10000000,0
13228,111,SatAnchor-0111-base,111,50.456619,-21.941518,19,SatAnchor-0019-base,19,-34.423908,147.149759,18025.111,10000000,0
13229,111,SatAnchor-0111-base,111,50.456619,-21.941518,20,SatAnchor-0020-base,20,-50.473315,-177.917016,18322.057,10000000,0
13230,111,SatAnchor-0111-base,111,50.456619,-21.941518,21,SatAnchor-0021-base,21,-50.473322,-130.017978,15133.443,10000000,0
13231,111,SatAnchor-0111-base,111,50.456619,-21.941518,22,SatAnchor-0022-base,22,-34.423925,-95.084737,11839.815,10000000,0
13232,111,SatAnchor-0111-base,111,50.456619,-21.941518,23,SatAnchor-0023-base,23,-12.003409,-73.193605,8532.927,10000000,0
13233,111,SatAnchor-0111-base,111,50.456619,-21.941518,24,SatAnchor-0024-base,24,-0.079355,-28.027316,5648.898,10000000,0
13234,111,SatAnchor-0111-base,111,50.456619,-21.941518,25,SatAnchor-0025-base,25,23.46706,-8.858404,3207.390,10000000,0
13235,111,SatAnchor-0111-base,111,50.456619,-21.941518,26,SatAnchor-0026-base,26,43.720669,18.180712,3088.005,10000000,0
13236,111,SatAnchor-0111-base,111,50.456619,-21.941518,27,SatAnchor-0027-base,27,52.980825,62.03255,5449.494,10000000,0
13237,111,SatAnchor-0111-base,111,50.456619,-21.941518,28,SatAnchor-0028-base,28,43.720656,105.884366,8392.516,10000000,0
13238,111,SatAnchor-0111-base,111,50.456619,-21.941518,29,SatAnchor-0029-base,29,23.467053,132.923459,11431.293,10000000,0
13239,111,SatAnchor-0111-base,111,50.456619,-21.941518,30,SatAnchor-0030-base,30,-0.079359,152.092371,14384.921,10000000,0
13240,111,SatAnchor-0111-base,111,50.456619,-21.941518,31,SatAnchor-0031-base,31,-23.596866,171.264876,16817.686,10000000,0
13241,111,SatAnchor-0111-base,111,50.456619,-21.941518,32,SatAnchor-0032-base,32,-43.775567,-161.70466,16921.861,10000000,0
13242,111,SatAnchor-0111-base,111,50.456619,-21.941518,33,SatAnchor-0033-base,33,-52.980825,-117.967489,14565.595,10000000,0
13243,111,SatAnchor-0111-base,111,50.456619,-21.941518,34,SatAnchor-0034-base,34,-43.775577,-74.230311,11632.577,10000000,0
13244,111,SatAnchor-0111-base,111,50.456619,-21.941518,35,SatAnchor-0035-base,35,-23.596885,-47.199848,8601.155,10000000,0
13245,111,SatAnchor-0111-base,111,50.456619,-21.941518,36,SatAnchor-0036-base,36,11.852077,17.137904,5565.720,10000000,0
13246,111,SatAnchor-0111-base,111,50.456619,-21.941518,37,SatAnchor-0037-base,37,34.327797,39.025566,5155.822,10000000,0
13247,111,SatAnchor-0111-base,111,50.456619,-21.941518,38,SatAnchor-0038-base,38,50.456626,74.006595,6277.012,10000000,0
13248,111,SatAnchor-0111-base,111,50.456619,-21.941518,39,SatAnchor-0039-base,39,50.456619,122.058486,8287.349,10000000,0
13249,111,SatAnchor-0111-base,111,50.456619,-21.941518,40,SatAnchor-0040-base,40,34.327783,157.039504,10586.960,10000000,0
13250,111,SatAnchor-0111-base,111,50.456619,-21.941518,41,SatAnchor-0041-base,41,11.852076,178.927146,12795.956,10000000,0
13251,111,SatAnchor-0111-base,111,50.456619,-21.941518,42,SatAnchor-0042-base,42,-12.003416,-162.741346,14456.805,10000000,0
13252,111,SatAnchor-0111-base,111,50.456619,-21.941518,43,SatAnchor-0043-base,43,-34.423908,-140.850235,14857.321,10000000,0
13253,111,SatAnchor-0111-base,111,50.456619,-21.941518,44,SatAnchor-0044-base,44,-50.473315,-105.917007,13735.174,10000000,0
13254,111,SatAnchor-0111-base,111,50.456619,-21.941518,45,SatAnchor-0045-base,45,-50.473322,-58.01797,11731.552,10000000,0
13255,111,SatAnchor-0111-base,111,50.456619,-21.941518,46,SatAnchor-0046-base,46,-34.423925,-23.084735,9438.955,10000000,0
13256,111,SatAnchor-0111-base,111,50.456619,-21.941518,47,SatAnchor-0047-base,47,-12.003409,-1.193603,7232.147,10000000,0
13257,111,SatAnchor-0111-base,111,50.456619,-21.941518,48,SatAnchor-0048-base,48,-0.079355,43.972686,8340.034,10000000,0
13258,111,SatAnchor-0111-base,111,50.456619,-21.941518,49,SatAnchor-0049-base,49,23.46706,63.141595,7680.820,10000000,0
13259,111,SatAnchor-0111-base,111,50.456619,-21.941518,50,SatAnchor-0050-base,50,43.720669,90.180716,7663.401,10000000,0
13260,111,SatAnchor-0111-base,111,50.456619,-21.941518,51,SatAnchor-0051-base,51,52.980825,134.032545,8294.890,10000000,0
13261,111,SatAnchor-0111-base,111,50.456619,-21.941518,52,SatAnchor-0052-base,52,43.720656,177.884368,9368.637,10000000,0
13262,111,SatAnchor-0111-base,111,50.456619,-21.941518,53,SatAnchor-0053-base,53,23.467053,-155.076535,10595.843,10000000,0
13263,111,SatAnchor-0111-base,111,50.456619,-21.941518,54,SatAnchor-0054-base,54,-0.079359,-135.907637,11681.132,10000000,0
13264,111,SatAnchor-0111-base,111,50.456619,-21.941518,55,SatAnchor-0055-base,55,-23.596866,-116.735118,12336.323,10000000,0
13265,111,SatAnchor-0111-base,111,50.456619,-21.941518,56,SatAnchor-0056-base,56,-43.775567,-89.704658,12350.600,10000000,0
13266,111,SatAnchor-0111-base,111,50.456619,-21.941518,57,SatAnchor-0057-base,57,-52.980825,-45.967491,11720.198,10000000,0
13267,111,SatAnchor-0111-base,111,50.456619,-21.941518,58,SatAnchor-0058-base,58,-43.775577,-2.230311,10650.418,10000000,0
13268,111,SatAnchor-0111-base,111,50.456619,-21.941518,59,SatAnchor-0059-base,59,-23.596885,24.800156,9426.157,10000000,0
13269,111,SatAnchor-0111-base,111,50.456619,-21.941518,60,SatAnchor-0060-base,60,11.852077,89.137903,10426.546,10000000,0
13270,111,SatAnchor-0111-base,111,50.456619,-21.941518,61,SatAnchor-0061-base,61,34.327797,111.025572,9519.598,10000000,0
13271,111,SatAnchor-0111-base,111,50.456619,-21.941518,62,SatAnchor-0062-base,62,50.456626,146.006591,8736.027,10000000,0
13272,111,SatAnchor-0111-base,111,50.456619,-21.941518,63,SatAnchor-0063-base,63,50.456619,-165.941509,8287.349,10000000,0
13273,111,SatAnchor-0111-base,111,50.456619,-21.941518,64,SatAnchor-0064-base,64,34.327783,-130.960504,8308.536,10000000,0
13274,111,SatAnchor-0111-base,111,50.456619,-21.941518,65,SatAnchor-0065-base,65,11.852076,-109.072848,8792.470,10000000,0
13275,111,SatAnchor-0111-base,111,50.456619,-21.941518,66,SatAnchor-0066-base,66,-12.003416,-90.741338,9594.247,10000000,0
13276,111,SatAnchor-0111-base,111,50.456619,-21.941518,67,SatAnchor-0067-base,67,-34.423908,-68.85024,10499.620,10000000,0
13277,111,SatAnchor-0111-base,111,50.456619,-21.941518,68,SatAnchor-0068-base,68,-50.473315,-33.917005,11280.168,10000000,0
13278,111,SatAnchor-0111-base,111,50.456619,-21.941518,69,SatAnchor-0069-base,69,-50.473322,13.982031,11727.351,10000000,0
13279,111,SatAnchor-0111-base,111,50.456619,-21.941518,70,SatAnchor-0070-base,70,-34.423925,48.915267,11707.796,10000000,0
13280,111,SatAnchor-0111-base,111,50.456619,-21.941518,71,SatAnchor-0071-base,71,-12.003409,70.806399,11226.929,10000000,0
13281,111,SatAnchor-0111-base,111,50.456619,-21.941518,72,SatAnchor-0072-base,72,-0.079355,115.972692,13150.549,10000000,0
13282,111,SatAnchor-0111-base,111,50.456619,-21.941518,73,SatAnchor-0073-base,73,23.46706,135.141604,11491.496,10000000,0
13283,111,SatAnchor-0111-base,111,50.456619,-21.941518,74,SatAnchor-0074-base,74,43.720669,162.180711,9535.446,10000000,0
13284,111,SatAnchor-0111-base,111,50.456619,-21.941518,75,SatAnchor-0075-base,75,52.980825,-153.967449,7667.559,10000000,0
13285,111,SatAnchor-0111-base,111,50.456619,-21.941518,76,SatAnchor-0076-base,76,43.720656,-110.115634,6315.359,10000000,0
13286,111,SatAnchor-0111-base,111,50.456619,-21.941518,77,SatAnchor-0077-base,77,23.467053,-83.076533,5994.862,10000000,0
13287,111,SatAnchor-0111-base,111,50.456619,-21.941518,78,SatAnchor-0078-base,78,-0.079359,-63.907628,6873.546,10000000,0
13288,111,SatAnchor-0111-base,111,50.456619,-21.941518,79,SatAnchor-0079-base,79,-23.596866,-44.735116,8534.357,10000000,0
13289,111,SatAnchor-0111-base,111,50.456619,-21.941518,80,SatAnchor-0080-base,80,-43.775567,-17.704655,10486.167,10000000,0
13290,111,SatAnchor-0111-base,111,50.456619,-21.941518,81,SatAnchor-0081-base,81,-52.980825,26.032511,12347.527,10000000,0
13291,111,SatAnchor-0111-base,111,50.456619,-21.941518,82,SatAnchor-0082-base,82,-43.775577,69.769693,13696.690,10000000,0
13292,111,SatAnchor-0111-base,111,50.456619,-21.941518,83,SatAnchor-0083-base,83,-23.596885,96.800159,14021.989,10000000,0
13293,111,SatAnchor-0111-base,111,50.456619,-21.941518,84,SatAnchor-0084-base,84,11.852077,161.137891,13080.204,10000000,0
13294,111,SatAnchor-0111-base,111,50.456619,-21.941518,85,SatAnchor-0085-base,85,34.327797,-176.974436,10273.740,10000000,0
13295,111,SatAnchor-0111-base,111,50.456619,-21.941518,86,SatAnchor-0086-base,86,50.456626,-141.993417,7443.533,10000000,0
13296,111,SatAnchor-0111-base,111,50.456619,-21.941518,87,SatAnchor-0087-base,87,50.456619,-93.94152,4887.274,10000000,0
13297,111,SatAnchor-0111-base,111,50.456619,-21.941518,88,SatAnchor-0088-base,88,34.327783,-58.960508,3477.899,10000000,0
13298,111,SatAnchor-0111-base,111,50.456619,-21.941518,89,SatAnchor-0089-base,89,11.852076,-37.072863,4508.665,10000000,0
13299,111,SatAnchor-0111-base,111,50.456619,-21.941518,90,SatAnchor-0090-base,90,-12.003416,-18.741351,6952.215,10000000,0
13300,111,SatAnchor-0111-base,111,50.456619,-21.941518,91,SatAnchor-0091-base,91,-34.423908,3.149752,9754.711,10000000,0
13301,111,SatAnchor-0111-base,111,50.456619,-21.941518,92,SatAnchor-0092-base,92,-50.473315,38.082983,12576.280,10000000,0
13302,111,SatAnchor-0111-base,111,50.456619,-21.941518,93,SatAnchor-0093-base,93,-50.473322,85.982021,15124.000,10000000,0
13303,111,SatAnchor-0111-base,111,50.456619,-21.941518,94,SatAnchor-0094-base,94,-34.423925,120.915249,16535.958,10000000,0
13304,111,SatAnchor-0111-base,111,50.456619,-21.941518,95,SatAnchor-0095-base,95,-12.003409,142.806387,15519.309,10000000,0
13305,111,SatAnchor-0111-base,111,50.456619,-21.941518,96,SatAnchor-0096-base,96,-0.079355,-172.027316,13740.005,10000000,0
13306,111,SatAnchor-0111-base,111,50.456619,-21.941518,97,SatAnchor-0097-base,97,23.46706,-152.858404,10488.470,10000000,0
13307,111,SatAnchor-0111-base,111,50.456619,-21.941518,98,SatAnchor-0098-base,98,43.720669,-125.819284,7227.743,10000000,0
13308,111,SatAnchor-0111-base,111,50.456619,-21.941518,99,SatAnchor-0099-base,99,52.980825,-81.967447,4022.477,10000000,0
13309,111,SatAnchor-0111-base,111,50.456619,-21.941518,100,SatAnchor-0100-base,100,43.720656,-38.115628,1430.871,10000000,0
13310,111,SatAnchor-0111-base,111,50.456619,-21.941518,101,SatAnchor-0101-base,101,23.467053,-11.076534,3144.894,10000000,0
13311,111,SatAnchor-0111-base,111,50.456619,-21.941518,102,SatAnchor-0102-base,102,-0.079359,8.092374,6296.472,10000000,0
13312,111,SatAnchor-0111-base,111,50.456619,-21.941518,103,SatAnchor-0103-base,103,-23.596866,27.264886,9545.326,10000000,0
13313,111,SatAnchor-0111-base,111,50.456619,-21.941518,104,SatAnchor-0104-base,104,-43.775567,54.295346,12798.090,10000000,0
13314,111,SatAnchor-0111-base,111,50.456619,-21.941518,105,SatAnchor-0105-base,105,-52.980825,98.03251,15992.608,10000000,0
13315,111,SatAnchor-0111-base,111,50.456619,-21.941518,106,SatAnchor-0106-base,106,-43.775577,141.769688,18580.544,10000000,0
13316,111,SatAnchor-0111-base,111,50.456619,-21.941518,107,SatAnchor-0107-base,107,-23.596885,168.800161,16887.336,10000000,0
13317,111,SatAnchor-0111-base,111,50.456619,-21.941518,108,SatAnchor-0108-base,108,11.852077,-126.862103,10020.613,10000000,0
13318,111,SatAnchor-0111-base,111,50.456619,-21.941518,109,SatAnchor-0109-base,109,34.327797,-104.974441,6681.670,10000000,0
13319,111,SatAnchor-0111-base,111,50.456619,-21.941518,110,SatAnchor-0110-base,110,50.456626,-69.993415,3341.101,10000000,0
13320,111,SatAnchor-0111-base,111,50.456619,-21.941518,112,SatAnchor-0112-base,112,34.327783,13.039492,3340.569,10000000,0
13321,111,SatAnchor-0111-base,111,50.456619,-21.941518,113,SatAnchor-0113-base,113,11.852076,34.927139,6679.509,10000000,0
13322,111,SatAnchor-0111-base,111,50.456619,-21.941518,114,SatAnchor-0114-base,114,-12.003416,53.258653,10015.823,10000000,0
13323,111,SatAnchor-0111-base,111,50.456619,-21.941518,115,SatAnchor-0115-base,115,-34.423908,75.149751,13349.042,10000000,0
13324,111,SatAnchor-0111-base,111,50.456619,-21.941518,116,SatAnchor-0116-base,116,-50.473315,110.082985,16679.703,10000000,0
13325,111,SatAnchor-0111-base,111,50.456619,-21.941518,117,SatAnchor-0117-base,117,-50.473322,157.982016,20009.365,10000000,0
13326,111,SatAnchor-0111-base,111,50.456619,-21.941518,118,SatAnchor-0118-base,118,-34.423925,-167.084746,16690.148,10000000,0
13327,111,SatAnchor-0111-base,111,50.456619,-21.941518,119,SatAnchor-0119-base,119,-12.003409,-145.193607,13356.925,10000000,0
13328,112,SatAnchor-0112-base,112,34.327783,13.039492,0,SatAnchor-0000-base,0,-0.079355,-100.027314,12111.989,10000000,0
13329,112,SatAnchor-0112-base,112,34.327783,13.039492,1,SatAnchor-0001-base,1,23.46706,-80.858409,8899.318,10000000,0
13330,112,SatAnchor-0112-base,112,34.327783,13.039492,2,SatAnchor-0002-base,2,43.720669,-53.819288,5711.904,10000000,0
13331,112,SatAnchor-0112-base,112,34.327783,13.039492,3,SatAnchor-0003-base,3,52.980825,-9.967454,2755.423,10000000,0
13332,112,SatAnchor-0112-base,112,34.327783,13.039492,4,SatAnchor-0004-base,4,43.720656,33.884364,2073.027,10000000,0
13333,112,SatAnchor-0112-base,112,34.327783,13.039492,5,SatAnchor-0005-base,5,23.467053,60.923457,4769.851,10000000,0
13334,112,SatAnchor-0112-base,112,34.327783,13.039492,6,SatAnchor-0006-base,6,-0.079359,80.092369,7924.300,10000000,0
13335,112,SatAnchor-0112-base,112,34.327783,13.039492,7,SatAnchor-0007-base,7,-23.596866,99.264874,11134.189,10000000,0
13336,112,SatAnchor-0112-base,112,34.327783,13.039492,8,SatAnchor-0008-base,8,-43.775567,126.295334,14313.562,10000000,0
13337,112,SatAnchor-0112-base,112,34.327783,13.039492,9,SatAnchor-0009-base,9,-52.980825,170.032505,17259.662,10000000,0
13338,112,SatAnchor-0112-base,112,34.327783,13.039492,10,SatAnchor-0010-base,10,-43.775577,-146.23032,17948.098,10000000,0
13339,112,SatAnchor-0112-base,112,34.327783,13.039492,11,SatAnchor-0011-base,11,-23.596885,-119.199847,15262.834,10000000,0
13340,112,SatAnchor-0112-base,112,34.327783,13.039492,12,SatAnchor-0012-base,12,11.852077,-54.862098,7246.952,10000000,0
13341,112,SatAnchor-0112-base,112,34.327783,13.039492,13,SatAnchor-0013-base,13,34.327797,-32.974436,4187.689,10000000,0
13342,112,SatAnchor-0112-base,112,34.327783,13.039492,14,SatAnchor-0014-base,14,50.456626,2.00659,2004.284,10000000,0
13343,112,SatAnchor-0112-base,112,34.327783,13.039492,15,SatAnchor-0015-base,15,50.456619,50.058487,3477.899,10000000,0
13344,112,SatAnchor-0112-base,112,34.327783,13.039492,16,SatAnchor-0016-base,16,34.327783,85.039496,6458.021,10000000,0
13345,112,SatAnchor-0112-base,112,34.327783,13.039492,17,SatAnchor-0017-base,17,11.852076,106.927144,9618.512,10000000,0
13346,112,SatAnchor-0112-base,112,34.327783,13.039492,18,SatAnchor-0018-base,18,-12.003416,125.258662,12788.258,10000000,0
13347,112,SatAnchor-0112-base,112,34.327783,13.039492,19,SatAnchor-0019-base,19,-34.423908,147.149759,15840.960,10000000,0
13348,112,SatAnchor-0112-base,112,34.327783,13.039492,20,SatAnchor-0020-base,20,-50.473315,-177.917016,18011.959,10000000,0
13349,112,SatAnchor-0112-base,112,34.327783,13.039492,21,SatAnchor-0021-base,21,-50.473322,-130.017978,16541.833,10000000,0
13350,112,SatAnchor-0112-base,112,34.327783,13.039492,22,SatAnchor-0022-base,22,-34.423925,-95.084737,13571.664,10000000,0
13351,112,SatAnchor-0112-base,112,34.327783,13.039492,23,SatAnchor-0023-base,23,-12.003409,-73.193605,10416.916,10000000,0
13352,112,SatAnchor-0112-base,112,34.327783,13.039492,24,SatAnchor-0024-base,24,-0.079355,-28.027316,5731.995,10000000,0
13353,112,SatAnchor-0112-base,112,34.327783,13.039492,25,SatAnchor-0025-base,25,23.46706,-8.858404,2442.048,10000000,0
13354,112,SatAnchor-0112-base,112,34.327783,13.039492,26,SatAnchor-0026-base,26,43.720669,18.180712,1134.344,10000000,0
13355,112,SatAnchor-0112-base,112,34.327783,13.039492,27,SatAnchor-0027-base,27,52.980825,62.03255,4343.080,10000000,0
13356,112,SatAnchor-0112-base,112,34.327783,13.039492,28,SatAnchor-0028-base,28,43.720656,105.884366,7660.410,10000000,0
13357,112,SatAnchor-0112-base,112,34.327783,13.039492,29,SatAnchor-0029-base,29,23.467053,132.923459,10985.267,10000000,0
13358,112,SatAnchor-0112-base,112,34.327783,13.039492,30,SatAnchor-0030-base,30,-0.079359,152.092371,14305.039,10000000,0
13359,112,SatAnchor-0112-base,112,34.327783,13.039492,31,SatAnchor-0031-base,31,-23.596866,171.264876,17591.570,10000000,0
13360,112,SatAnchor-0112-base,112,34.327783,13.039492,32,SatAnchor-0032-base,32,-43.775567,-161.70466,18871.330,10000000,0
13361,112,SatAnchor-0112-base,112,34.327783,13.039492,33,SatAnchor-0033-base,33,-52.980825,-117.967489,15672.010,10000000,0
13362,112,SatAnchor-0112-base,112,34.327783,13.039492,34,SatAnchor-0034-base,34,-43.775577,-74.230311,12365.674,10000000,0
13363,112,SatAnchor-0112-base,112,34.327783,13.039492,35,SatAnchor-0035-base,35,-23.596885,-47.199848,9048.877,10000000,0
13364,112,SatAnchor-0112-base,112,34.327783,13.039492,36,SatAnchor-0036-base,36,11.852077,17.137904,2533.406,10000000,0
13365,112,SatAnchor-0112-base,112,34.327783,13.039492,37,SatAnchor-0037-base,37,34.327797,39.025566,2379.646,10000000,0
